source_url	parsed_url
https://www.mediamatters.org/	https://www.mediamatters.org/sexual-harassment-sexual-assault/forty-three-new-women-came-forward-describe-assault-and-harassment
https://www.mediamatters.org/	https://www.mediamatters.org/#search
https://www.mediamatters.org/	https://www.mediamatters.org/sites/default/files/css/css_vUt0GK4OfEXUi5i0VJuEV9nf8bDJwmJWZVb1Ca5G1yM.css?q5cay2
https://www.mediamatters.org/	https://www.mediamatters.org/homepage
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/after-his-acquittal-fox-goes-all-sycophantic-praise-donald-trump
https://www.mediamatters.org/	https://www.mediamatters.org/#youtube
https://www.mediamatters.org/	https://www.mediamatters.org/fox-friends/fox-friends-guest-trump-administration-has-been-three-greatest-years-maybe-jesus-walked
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/right-wing-media-push-anti-abortion-misinformation-about-democratic-extremism-following
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-news-contributor-speaks-anti-immigrant-hate-group
https://www.mediamatters.org/	https://www.mediamatters.org/guns-public-safety
https://www.mediamatters.org/	https://www.mediamatters.org/terms-conditions
https://www.mediamatters.org/	https://www.mediamatters.org/cnn/latino-parent-who-went-viral-after-being-told-stay-mexico-describes-subsequent-online
https://www.mediamatters.org/	https://www.mediamatters.org/interviews/usda-taxpayer-funded-podcast-paean-trump-and-his-disastrous-agricultural-trade-policy
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/trump-administration-uses-tucker-carlsons-show-announce-immigration-retribution
https://www.mediamatters.org/	https://www.mediamatters.org/chris-wallace/fox-news-sunday-allegedly-edited-out-embarrassing-moment-trump
https://www.mediamatters.org/	https://www.mediamatters.org/search
https://www.mediamatters.org/	https://www.mediamatters.org/cnn/it-categorically-wrong-blame-mental-illness-mass-shootings-heres-why
https://www.mediamatters.org/	https://www.mediamatters.org/fox-nation/fox-nation-host-pelosi-tearing-trumps-state-union-worse-trump-bragging-about-sexually
https://www.mediamatters.org/	https://www.mediamatters.org/steve-bannon/steve-bannon-pushing-debunked-claims-about-coronavirus-are-linked-his-billionaire
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/tucker-carlson-says-immigration-bill-would-make-america-borderless-rest-stop-worlds
https://www.mediamatters.org/	https://www.mediamatters.org/donald-trump/despite-cnn-ban-other-network-anchors-meet-record-trump-discuss-state-union
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/how-fox-news-pushed-propaganda-about-el-paso-mass-shooting
https://www.mediamatters.org/	https://www.mediamatters.org/ed-henry/fox-anchor-defends-trumps-profane-and-bizarre-acquittal-speech-hasnt-he-been-under-assault
https://www.mediamatters.org/	https://www.mediamatters.org/tom-fitton/how-tom-fitton-and-conservative-media-spread-debunked-voter-fraud-disinformation-about
https://www.mediamatters.org/	https://www.mediamatters.org/donald-trump/trump-senior-adviser-and-pundit-jenna-ellis-has-long-trail-toxic-anti-lgbtq-remarks
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-trump-feedback-loop-powering-gaetzs-dumb-pelosi-attack
https://www.mediamatters.org/	https://www.mediamatters.org/contact-us
https://www.mediamatters.org/	https://www.mediamatters.org/broadcast-networks/scorecard-how-climate-crisis-being-discussed-democratic-primary-debates
https://www.mediamatters.org/	https://www.mediamatters.org/john-solomon/while-gaslighting-country-ukraine-john-solomon-launches-new-gaslighting-website
https://www.mediamatters.org/	https://www.mediamatters.org/view/view-echoes-right-wing-media-promoting-myth-democrats-are-extreme-about-abortion
https://www.mediamatters.org/	https://www.mediamatters.org/lgbtq
https://www.mediamatters.org/	https://www.mediamatters.org/laura-ingraham/fox-news-uses-award-shows-reinforce-idea-pop-culture-exists-marginalize
https://www.mediamatters.org/	https://www.mediamatters.org/#study
https://www.mediamatters.org/	https://www.mediamatters.org/#facebook
https://www.mediamatters.org/	https://www.mediamatters.org/lou-dobbs/lou-dobbs-attacks-fox-board-member-paul-ryan-not-criticizing-nancy-pelosis-behavior
https://www.mediamatters.org/	https://twitter.com/mmfa
https://www.mediamatters.org/	https://www.mediamatters.org/rush-limbaugh/rush-limbaughs-bigotry-set-stage-trumps-takeover-republican-party
https://www.mediamatters.org/	https://www.mediamatters.org/qanon-conspiracy-theory/here-are-qanon-supporters-running-congress-2020
https://www.mediamatters.org/	https://www.mediamatters.org/qanon-conspiracy-theory/google-selling-and-profiting-qanon-apps-despite-prohibiting-apps-content
https://www.mediamatters.org/	https://www.mediamatters.org/rudy-giuliani/fox-knows-exactly-what-its-doing-promoting-giulianis-ukraine-disinformation-campaign
https://www.mediamatters.org/	https://www.mediamatters.org/donald-trump/right-wing-pundits-demand-pelosis-arrest-after-she-tears-trumps-speech
https://www.mediamatters.org/	https://www.mediamatters.org/harris-faulkner/fox-anchor-pushes-online-trolls-inaccurate-claim-pelosi-broke-law-when-she-ripped
https://www.mediamatters.org/	https://www.mediamatters.org/sites/default/files/css/css_oGZ7OLJDM4FApNs8xyoZMUIkjUZCXrNP16OA9NXAcMA.css?q5cay2
https://www.mediamatters.org/	https://www.mediamatters.org/sites/default/files/css/css_kJUaay4TA8l9w5FA3k2APfRXu3zPsQcEnyIxZfTRcak.css?q5cay2
https://www.mediamatters.org/	https://www.mediamatters.org/dana-loesch/dana-loesch-was-spokesperson-nra-insurance-program-reportedly-deceived-its-members
https://www.mediamatters.org/	https://www.mediamatters.org/peter-schweizer/fabricated-and-wildly-inaccurate-peter-schweizers-new-book-gets-bankruptcy-law
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/newt-gingrich-nancy-pelosi-not-properly-introducing-trump-his-state-union-speech-almost
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-news-got-cover-it-was-built-get
https://www.mediamatters.org/	https://www.mediamatters.org/#article
https://www.mediamatters.org/	https://www.mediamatters.org/#tumblr
https://www.mediamatters.org/	https://www.mediamatters.org/take-action
https://www.mediamatters.org/	https://www.mediamatters.org/ben-shapiro/ben-shapiro-accomplish-policy-goals-bernie-sanders-talking-about-what-you-usually-have
https://www.mediamatters.org/	https://www.mediamatters.org/rush-limbaugh/angelo-carusone-and-siriusxms-john-fugelsang-discuss-rush-limbaugh-being-given-medal
https://www.mediamatters.org/	https://www.mediamatters.org/facebook/nbcs-brandy-zadrozny-highlights-facebooks-role-disseminating-healthcare-misinformation
https://www.mediamatters.org/	https://www.mediamatters.org/fox-business/judicial-watchs-tom-fitton-roger-stone-sentencing-recommendation-payback-doj-trumps
https://www.mediamatters.org/	https://www.mediamatters.org/abortion-rights-and-reproductive-health
https://www.mediamatters.org/	https://www.mediamatters.org/fox-friends/fox-news-doctor-blames-obamacare-americans-dying-preventable-illnesses
https://www.mediamatters.org/	https://www.mediamatters.org/national-rifle-association/nra-board-member-shares-extremist-militia-branded-meme-blames-shootings
https://www.mediamatters.org/	https://www.mediamatters.org/themes/custom/mmfa_theme/favicon.ico
https://www.mediamatters.org/	https://www.mediamatters.org/rush-limbaugh/trump-gives-rush-limbaugh-medal-freedom-career-hate
https://www.mediamatters.org/	https://www.mediamatters.org/tucker-carlson/tucker-carlson-calls-white-house-commission-examine-why-men-are-falling-behind-women
https://www.mediamatters.org/	https://www.mediamatters.org/brian-kilmeade/right-wing-medias-ugly-and-desperate-smear-against-army-lt-col-alexander-vindman
https://www.mediamatters.org/	https://www.mediamatters.org/#audio
https://www.mediamatters.org/	https://www.mediamatters.org/audio-video
https://www.mediamatters.org/	https://www.mediamatters.org/abc/februarys-debates-are-crucial-opportunity-ask-democratic-candidates-their-plans-protect
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/south-dakota-lawmaker-has-consulted-anti-lgbtq-groups-anti-trans-health-care-bill
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-news-hypes-non-accomplishments-trumps-phase-1-china-trade-deal
https://www.mediamatters.org/	https://www.mediamatters.org/donald-trump/outrage-over-offending-red-america-highlights-major-double-standard-media
https://www.mediamatters.org/	https://www.mediamatters.org/white-nationalism/stephen-miller-emails-reveal-white-nationalist-origin-fox-news-talking-points
https://www.mediamatters.org/	https://www.mediamatters.org/trump-impeachment-inquiry/right-wing-media-melt-down-over-mitt-romneys-vote-convict-trump
https://www.mediamatters.org/	https://www.mediamatters.org/about
https://www.mediamatters.org/	https://www.facebook.com/Mediamatters/
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-commentators-gleefully-promote-more-us-oil-and-gas-drilling-wake-soleimani
https://www.mediamatters.org/	https://www.mediamatters.org/laura-ingraham/laura-ingraham-lies-affirming-trans-students-child-abuse-will-lower-age-consent
https://www.mediamatters.org/	https://www.mediamatters.org/#twitter
https://www.mediamatters.org/	https://www.mediamatters.org/climate-energy
https://www.mediamatters.org/	https://www.mediamatters.org/daily-wire/right-wing-websites-created-climate-led-latest-slate-anti-trans-bills
https://www.mediamatters.org/	https://www.youtube.com/channel/UC_70iWZ6ym2cglS_kv5YfmA
https://www.mediamatters.org/	https://www.mediamatters.org/brit-hume/fox-news-brit-hume-it-conspiracy-theory-billionaires-have-exorbitant-power-american
https://www.mediamatters.org/	https://www.mediamatters.org/hugh-hewitt/hugh-hewitt-slanderous-call-rush-limbaugh-racist
https://www.mediamatters.org/	https://www.mediamatters.org/donald-trump/trump-administrations-endless-information-security-breaches-show-how-mainstream
https://www.mediamatters.org/	https://www.mediamatters.org/cbs/how-mainstream-media-failed-when-covering-trumps-state-union-speech
https://www.mediamatters.org/	https://www.mediamatters.org/studies
https://www.mediamatters.org/	https://www.mediamatters.org/cnbc/steve-mnuchins-debunked-attack-greta-thunberg-reveals-cnbc-climate-denial
https://www.mediamatters.org/	https://mediamattersforamerica.tumblr.com/
https://www.mediamatters.org/	https://www.mediamatters.org/
https://www.mediamatters.org/	https://www.mediamatters.org/#main-content
https://www.mediamatters.org/	https://www.mediamatters.org/trump-impeachment-inquiry/cnn-anchor-alisyn-camerota-says-rudy-giuliani-giving-disinformation
https://www.mediamatters.org/	https://www.mediamatters.org/rush-limbaugh/matt-gertz-wnycs-media-discusses-rush-limbaughs-legacy-hate-and-cruelty
https://www.mediamatters.org/	https://www.mediamatters.org/news-analysis
https://www.mediamatters.org/	https://www.instagram.com/mediamattersforamerica/
https://www.mediamatters.org/	https://fonts.googleapis.com/css?family=Barlow:400,400i,600,600i,700,700i
https://www.mediamatters.org/	https://www.mediamatters.org/corrections
https://www.mediamatters.org/	https://www.mediamatters.org/#video
https://www.mediamatters.org/	https://www.mediamatters.org/submissions
https://www.mediamatters.org/	https://www.mediamatters.org/trump-impeachment-inquiry/ukraine-misinformers-named-leaked-fox-memo-have-made-hundreds-appearances
https://www.bloomberg.com/markets/economics	https://www.bloomberg.com/feedback
https://www.bloomberg.com/markets/economics	https://www.bloomberg.com/notices/tos
https://www.bloomberg.com/markets/economics	https://assets.bwbx.io/font-service/css/BWHaasGrotesk-55Roman-Web,BWHaasGrotesk-75Bold-Web,BW%20Haas%20Text%20Mono%20A-55%20Roman/font-face.css
https://regex101.com/	https://regex101.com/static/assets/apple-icon-120x120.png
https://regex101.com/	https://regex101.com/static/assets/apple-icon-57x57.png
https://regex101.com/	https://github.com/firasdib/Regex101/issues
https://regex101.com/	https://regex101.com/static/assets/apple-icon-114x114.png
https://regex101.com/	https://github.com/firasdib/Regex101/wiki
https://regex101.com/	https://regex101.com/static/assets/apple-icon-152x152.png
https://regex101.com/	https://regex101.com/static/assets/apple-icon-144x144.png
https://regex101.com/	https://regex101.com/tests
https://regex101.com/	http://enable-javascript.com/
https://regex101.com/	https://regex101.com/static/assets/favicon.ico
https://regex101.com/	https://regex101.com/static/assets/favicon-32x32.png
https://regex101.com/	https://regex101.com/
https://regex101.com/	https://regex101.com/static/assets/apple-icon-180x180.png
https://regex101.com/	https://regex101.com/static/bundle.0c25b64bab40878ef317.css
https://regex101.com/	https://regex101.com/static/assets/favicon-96x96.png
https://regex101.com/	https://twitter.com/regex101
https://regex101.com/	https://regex101.com/static/assets/apple-icon-72x72.png
https://regex101.com/	https://regex101.com/static/manifest.json
https://regex101.com/	https://regex101.com/static/assets/apple-icon-76x76.png
https://regex101.com/	https://regex101.com/static/assets/android-icon-192x192.png
https://regex101.com/	https://regex101.com/static/assets/favicon-16x16.png
https://regex101.com/	mailto:contact@regex101.com
https://regex101.com/	https://regex101.com/static/assets/apple-icon-60x60.png
https://regex101.com/	https://www.paypal.com/cgi-bin/webscr?cmd=_donations&amp;business=firas%2edib%40gmail%2ecom&amp;lc=US&amp;item_name=Regex101&amp;no_note=0&amp;currency_code=USD&amp;bn=PP%2dDonationsBF%3abtn_donate_SM%2egif%3aNonHostedGuest
